path,bytes,gib,reason
checkpoints/hpo_search/run-3/checkpoint-874/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/hpo_search/run-3/checkpoint-874/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/hpo_search/run-4/checkpoint-152/optimizer.pt,176614539,0.164485,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/hpo_search/run-4/checkpoint-152/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/hpo_search/run-4/checkpoint-152/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_final2_mc1_abc0e1f6/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_final2_mc1_abc0e1f6/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_final2_mc1_abc0e1f6/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_hardened_20260430_mc1_a1_10631e93/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_hardened_20260430_mc1_a1_10631e93/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_hardened_20260430_mc1_a1_10631e93/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_66fff911/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_66fff911/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_66fff911/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_final2_mc1_da72a1a3/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_final2_mc1_da72a1a3/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_final2_mc1_da72a1a3/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_hardened_20260430_mc1_a1_e6f3a148/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_hardened_20260430_mc1_a1_e6f3a148/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_hardened_20260430_mc1_a1_e6f3a148/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_0086a9ba/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_0086a9ba/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_0086a9ba/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_ce_calibrated_cost_min_seed42/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_ce_calibrated_cost_min_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_ce_calibrated_cost_min_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_ce_seed42/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_ce_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_ce_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_nicme_hybrid_seed42/checkpoint-5/optimizer.pt,222746955,0.207449,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_nicme_hybrid_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_convnext_nicme_hybrid_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_ce_s42/checkpoint-5/optimizer.pt,4347915,0.004049,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_ce_s42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_ce_s42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_47bb365f/checkpoint-5/optimizer.pt,4347915,0.004049,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_47bb365f/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_47bb365f/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_nicme_hybrid_s42/checkpoint-5/optimizer.pt,4347915,0.004049,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_nicme_hybrid_s42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_nicme_hybrid_s42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_ec5dfc5c/checkpoint-5/optimizer.pt,4347915,0.004049,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_ec5dfc5c/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3cnx_lora_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_ec5dfc5c/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42_multiclass_mc1_hardened_20260430_mc1_a1_bee05c19/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42_multiclass_mc1_hardened_20260430_mc1_a1_bee05c19/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42_multiclass_mc1_hardened_20260430_mc1_a1_bee05c19/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_1415240e/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_1415240e/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_ce_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_1415240e/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_final2_mc1_8cf6f555/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_final2_mc1_8cf6f555/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_final2_mc1_8cf6f555/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_hardened_20260430_mc1_a1_9f64830d/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_hardened_20260430_mc1_a1_9f64830d/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_hardened_20260430_mc1_a1_9f64830d/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_98d98a9d/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_98d98a9d/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_d3vit_lora_nicme_hybrid_s42_multiclass_mc1_hardened_v2_20260430_mc1_a1_98d98a9d/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_ce_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_537cb0f5/checkpoint-5/optimizer.pt,4333963,0.004036,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_ce_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_537cb0f5/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_ce_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_537cb0f5/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_ce_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_c05e85c3/checkpoint-15/optimizer.pt,4333963,0.004036,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_ce_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_c05e85c3/checkpoint-15/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_ce_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_c05e85c3/checkpoint-15/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_nicme_hybrid_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_4c7b29ea/checkpoint-5/optimizer.pt,4333963,0.004036,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_nicme_hybrid_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_4c7b29ea/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_nicme_hybrid_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_4c7b29ea/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_nicme_hybrid_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_1592a1f7/checkpoint-15/optimizer.pt,4333963,0.004036,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_nicme_hybrid_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_1592a1f7/checkpoint-15/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3cnx_lora_nicme_hybrid_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_1592a1f7/checkpoint-15/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_ce_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_879827c3/checkpoint-5/optimizer.pt,1238475,0.001153,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_ce_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_879827c3/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_ce_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_879827c3/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_ce_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_d8a0fd37/checkpoint-5/optimizer.pt,1238475,0.001153,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_ce_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_d8a0fd37/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_ce_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_d8a0fd37/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_nicme_hybrid_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_7e711e4d/checkpoint-5/optimizer.pt,1238475,0.001153,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_nicme_hybrid_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_7e711e4d/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_nicme_hybrid_s42_multiclass_mc_fb1_official_smoke_20260501_mc1_a1_7e711e4d/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_nicme_hybrid_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_ac294cb6/checkpoint-5/optimizer.pt,1238475,0.001153,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_nicme_hybrid_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_ac294cb6/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_fb_d3vit_lora_nicme_hybrid_s42_multiclass_mc_fb2_lora_stability_20260501_mc1_a1_ac294cb6/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_ce_calibrated_cost_min_seed42/checkpoint-5/optimizer.pt,4347915,0.004049,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_ce_calibrated_cost_min_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_ce_calibrated_cost_min_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_ce_seed42/checkpoint-5/optimizer.pt,4347915,0.004049,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_ce_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_ce_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_nicme_hybrid_seed42/checkpoint-5/optimizer.pt,4347915,0.004049,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_nicme_hybrid_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_convnext_lora_nicme_hybrid_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_ce_seed42/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_ce_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_ce_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42/checkpoint-5/optimizer.pt,1218081,0.001134,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_eyepacs_dr_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_ce_s42_multiclass_mc1_pmi_hardened_20260430_mc1_a1_49297e84/checkpoint-5/optimizer.pt,222839243,0.207535,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_ce_s42_multiclass_mc1_pmi_hardened_20260430_mc1_a1_49297e84/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_ce_s42_multiclass_mc1_pmi_hardened_20260430_mc1_a1_49297e84/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_ce_s42_multiclass_mc1_pmi_hardened_v2_20260430_mc1_a1_d802031f/checkpoint-5/optimizer.pt,222839243,0.207535,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_ce_s42_multiclass_mc1_pmi_hardened_v2_20260430_mc1_a1_d802031f/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_ce_s42_multiclass_mc1_pmi_hardened_v2_20260430_mc1_a1_d802031f/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_pmi_hardened_20260430_mc1_a1_d13561aa/checkpoint-5/optimizer.pt,222839243,0.207535,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_pmi_hardened_20260430_mc1_a1_d13561aa/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_pmi_hardened_20260430_mc1_a1_d13561aa/checkpoint-5/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_pmi_hardened_v2_20260430_mc1_a1_e4118b6c/checkpoint-5/optimizer.pt,222839243,0.207535,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/mc1_pmi_pills_balanced_cnx_nicme_hybrid_s42_multiclass_mc1_pmi_hardened_v2_20260430_mc1_a1_e4118b6c/checkpoint-5/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
