run_id,phase,backbone,loss,seed,status,config_hash,config_path,metric_path,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
28,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,cee9cee88f72e749,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0028_cee9cee88f72e749.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0027_05-02_04-50/metrics_20260502_045035_nicme_v3_hybrid.json,0.9354838709677419,0.967741935483871,0.011612903225806452,0.11612903225806452,0.9580645161290322,0.9580645161290322,0.957483229228967,3,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:47:15,2026-05-02T04:50:36,200.3,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0028_cee9cee88f72e749.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0028_cee9cee88f72e749.stderr.log,0,
29,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,3c572b3dfd4c1e47,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0029_3c572b3dfd4c1e47.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0028_05-02_04-56/metrics_20260502_045702_nicme_v3_hybrid.json,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:50:36,2026-05-02T04:57:03,386.8,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0029_3c572b3dfd4c1e47.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0029_3c572b3dfd4c1e47.stderr.log,0,
30,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,1c3c788a9e8da303,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0030_1c3c788a9e8da303.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0029_05-02_05-01/metrics_20260502_050111_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.007741935483870968,0.07741935483870968,0.9516129032258064,0.9516129032258065,0.949242564785477,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T04:57:03,2026-05-02T05:01:11,248.7,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0030_1c3c788a9e8da303.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0030_1c3c788a9e8da303.stderr.log,0,
31,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,385cbe112016daf5,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0031_385cbe112016daf5.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0030_05-02_05-06/metrics_20260502_050634_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.004193548387096775,0.041935483870967745,0.9870967741935484,0.9870967741935484,0.9871438591742002,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:01:11,2026-05-02T05:06:35,323.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0031_385cbe112016daf5.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0031_385cbe112016daf5.stderr.log,0,
32,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,88f6d5d49ebf59ae,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0032_88f6d5d49ebf59ae.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0031_05-02_05-11/metrics_20260502_051144_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.004838709677419355,0.04838709677419355,0.9806451612903226,0.9806451612903225,0.9807664522196337,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:06:35,2026-05-02T05:11:45,310.1,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0032_88f6d5d49ebf59ae.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0032_88f6d5d49ebf59ae.stderr.log,0,
33,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,5b590a146b9d2e4e,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0033_5b590a146b9d2e4e.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0032_05-02_05-16/metrics_20260502_051651_nicme_v3_hybrid.json,0.967741935483871,0.9919354838709677,0.0035483870967741938,0.035483870967741936,0.964516129032258,0.964516129032258,0.9638895198873068,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:11:45,2026-05-02T05:16:52,307.1,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0033_5b590a146b9d2e4e.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0033_5b590a146b9d2e4e.stderr.log,0,
34,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,615861d044ae9435,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0034_615861d044ae9435.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0033_05-02_05-20/metrics_20260502_052057_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.004516129032258064,0.04516129032258064,0.9838709677419356,0.9838709677419355,0.9840141302965206,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:16:52,2026-05-02T05:20:58,245.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0034_615861d044ae9435.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0034_615861d044ae9435.stderr.log,0,
35,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,51a6e03868920db3,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0035_51a6e03868920db3.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0034_05-02_05-26/metrics_20260502_052621_nicme_v3_hybrid.json,1.0,1.0,0.0003225806451612903,0.0032258064516129032,0.9967741935483871,0.9967741935483871,0.9967733541504034,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:20:58,2026-05-02T05:26:22,324.2,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0035_51a6e03868920db3.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0035_51a6e03868920db3.stderr.log,0,
36,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,eb91eb2982063699,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0036_eb91eb2982063699.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0035_05-02_05-30/metrics_20260502_053027_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.008064516129032258,0.08064516129032258,0.9483870967741936,0.9483870967741935,0.9456133173228458,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:26:22,2026-05-02T05:30:28,246.2,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0036_eb91eb2982063699.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0036_eb91eb2982063699.stderr.log,0,
37,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,295ba9a786fd5cee,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0037_295ba9a786fd5cee.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0036_05-02_05-34/metrics_20260502_053418_nicme_v3_hybrid.json,0.9354838709677419,0.9838709677419355,0.001935483870967742,0.01935483870967742,0.9806451612903226,0.9806451612903225,0.9805774972765804,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:30:28,2026-05-02T05:34:19,231.0,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0037_295ba9a786fd5cee.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0037_295ba9a786fd5cee.stderr.log,0,
38,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,b6687a6d650bcc47,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0038_b6687a6d650bcc47.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0037_05-02_05-38/metrics_20260502_053836_nicme_v3_hybrid.json,0.9032258064516129,0.9435483870967742,0.01903225806451613,0.19032258064516128,0.9419354838709678,0.9419354838709677,0.9423035054276087,5,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:34:19,2026-05-02T05:38:36,257.3,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0038_b6687a6d650bcc47.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0038_b6687a6d650bcc47.stderr.log,0,
39,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,b484c9a1653dfe7b,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0039_b484c9a1653dfe7b.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0038_05-02_05-42/metrics_20260502_054247_nicme_v3_hybrid.json,0.9354838709677419,0.9758064516129032,0.005483870967741935,0.054838709677419356,0.9741935483870968,0.9741935483870968,0.9742761851008149,1,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:38:36,2026-05-02T05:42:47,251.1,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0039_b484c9a1653dfe7b.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0039_b484c9a1653dfe7b.stderr.log,0,
40,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,9672bac15f4d607f,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0040_9672bac15f4d607f.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0039_05-02_05-46/metrics_20260502_054640_nicme_v3_hybrid.json,0.967741935483871,0.9838709677419355,0.007741935483870968,0.07741935483870968,0.9225806451612903,0.9225806451612903,0.9168735796890951,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:42:47,2026-05-02T05:46:41,233.6,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0040_9672bac15f4d607f.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0040_9672bac15f4d607f.stderr.log,0,
41,hpo-v3,convnext_base.fb_in22k_ft_in1k,nicme_v3_hybrid,42,completed,6fff4043fa9631ea,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/configs/0041_6fff4043fa9631ea.json,results/pmi10_convnext_base_fb_in22k_ft_in1k_test/hpo-v3_convnext_base_fb_in22k_ft_in1k_nicme_v3_hybrid_s42_trial0040_05-02_05-50/metrics_20260502_055101_nicme_v3_hybrid.json,0.9032258064516129,0.9758064516129032,0.003870967741935484,0.03870967741935484,0.9612903225806452,0.9612903225806452,0.9610060614073042,0,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-02T05:46:41,2026-05-02T05:51:02,260.5,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0041_6fff4043fa9631ea.stdout.log,/mnt/storage/github/NICME/results/pmi10_v3_balanced_convnext_base_20260502/hpo-v3/logs/0041_6fff4043fa9631ea.stderr.log,0,
