metrics_file,run_dir,dataset,model,method,seed,mode,target_class,target_recall_floor,accuracy_floor,selection_accuracy_metric,cost_matrix,selection_score,normalized_atc,atc,crr,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,auroc,auprc,nll,brier,ece,temperature,threshold,confusion_matrix,selected_accuracy,recall_floor_met,accuracy_floor_met,all_floors_met
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_menon_logit_adjusted_seed44_04-28_11-19/metrics_20260428_111919_menon_logit_adjusted.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_menon_logit_adjusted_seed44_04-28_11-19,breakhis_balanced,timm_dinov3_vit_lora,menon_logit_adjusted,44,argmax,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.13317899502037117,0.07659574468085106,0.7659574468085106,,0.851063829787234,0.14893617021276595,0.9523809523809523,0.0425531914893617,0.9042553191489362,0.9042553191489362,0.9039836567926456,0.9479653940948645,0.9610963759879303,0.5421110303001598,0.3518567945135551,0.30915942840965077,,,"[[270,12],[42,240]]",0.9042553191489362,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_menon_logit_adjusted_seed44_04-28_11-19/metrics_20260428_111919_menon_logit_adjusted.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_menon_logit_adjusted_seed44_04-28_11-19,breakhis_balanced,timm_dinov3_vit_lora,menon_logit_adjusted,44,calibrated_cost_min,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.1725,0.05,0.5,,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.9479653940948645,0.9610963759879303,0.4331500702070287,0.2561449862906378,0.22427245394273682,0.5,,"[[0,282],[0,282]]",0.5,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_menon_logit_adjusted_seed44_04-28_11-19/metrics_20260428_111919_menon_logit_adjusted.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_menon_logit_adjusted_seed44_04-28_11-19,breakhis_balanced,timm_dinov3_vit_lora,menon_logit_adjusted,44,calibrated_threshold,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0987672451083949,0.06595744680851064,0.6595744680851063,,0.8794326241134752,0.12056737588652482,0.8857142857142857,0.11347517730496454,0.8829787234042553,0.8829787234042553,0.8829772518642406,0.9479653940948645,0.9610963759879303,0.4331500702070287,0.2561449862906378,0.22427245394273682,0.5,0.43595880593279723,"[[250,32],[34,248]]",0.8829787234042553,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42_04-28_10-48/metrics_20260428_104916_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42_04-28_10-48,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,42,argmax,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.062164710024646616,0.04840425531914894,0.48404255319148937,,0.9113475177304965,0.08865248226950355,0.9178571428571428,0.08156028368794327,0.9148936170212766,0.9148936170212767,0.9148925468103568,0.9703611488355717,0.9756410349142873,0.5329062027382045,0.34415173414112676,0.3185467298360581,,,"[[259,23],[25,257]]",0.9148936170212766,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42_04-28_10-48/metrics_20260428_104916_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42_04-28_10-48,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,42,calibrated_cost_min,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.1725,0.05,0.5,,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.9703611488355717,0.9756410349142873,0.4222810797964146,0.25071327241127206,0.23701204836264048,0.5,,"[[0,282],[0,282]]",0.5,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42_04-28_10-48/metrics_20260428_104916_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed42_04-28_10-48,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,42,calibrated_threshold,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.062164710024646616,0.04840425531914894,0.48404255319148937,,0.9113475177304965,0.08865248226950355,0.9178571428571428,0.08156028368794327,0.9148936170212766,0.9148936170212767,0.9148925468103568,0.9703611488355717,0.9756410349142873,0.4222810797964146,0.25071327241127206,0.23701204836264048,0.5,0.4999662853687068,"[[259,23],[25,257]]",0.9148936170212766,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed43_04-28_11-10/metrics_20260428_111017_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed43_04-28_11-10,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,43,argmax,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.030469372767969412,0.029432624113475175,0.29432624113475175,,0.9539007092198581,0.04609929078014184,0.8819672131147541,0.1276595744680851,0.9131205673758865,0.9131205673758865,0.9129758444674668,0.9768749056888486,0.9727547119168665,0.28041235614518106,0.14929175690331928,0.11961749248893547,,,"[[246,36],[13,269]]",0.9131205673758865,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed43_04-28_11-10/metrics_20260428_111017_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed43_04-28_11-10,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,43,calibrated_cost_min,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.026415170263065234,0.022695035460992906,0.22695035460992907,,0.9964539007092199,0.0035460992907801418,0.7042606516290727,0.41843971631205673,0.7890070921985816,0.7890070921985816,0.7795188678315546,0.9768749056888486,0.9727547119168665,0.20899383841551136,0.11860849492442352,0.023418290645835775,0.5,,"[[164,118],[1,281]]",0.7890070921985816,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed43_04-28_11-10/metrics_20260428_111017_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed43_04-28_11-10,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,43,calibrated_threshold,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.01595744680851064,0.01595744680851064,0.1595744680851064,,0.9929078014184397,0.0070921985815602835,0.8,0.24822695035460993,0.8723404255319149,0.8723404255319149,0.8704573295222541,0.9768749056888486,0.9727547119168665,0.20899383841551136,0.11860849492442352,0.023418290645835775,0.5,0.2114557765888693,"[[212,70],[2,280]]",0.8723404255319149,True,True,True
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed44_04-28_11-29/metrics_20260428_112921_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed44_04-28_11-29,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,44,argmax,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.05531470247975451,0.04468085106382978,0.44680851063829785,,0.9184397163120568,0.08156028368794327,0.9217081850533808,0.07801418439716312,0.9202127659574468,0.9202127659574468,0.920212515129128,0.9742216186308537,0.9788546035475885,0.5391873674502138,0.34993145647630447,0.3288498700510526,,,"[[260,22],[23,259]]",0.9202127659574468,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed44_04-28_11-29/metrics_20260428_112921_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed44_04-28_11-29,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,44,calibrated_cost_min,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.1725,0.05,0.5,,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.9742216186308537,0.9788546035475885,0.4305888470248823,0.25709741563649563,0.2505809406759724,0.5,,"[[0,282],[0,282]]",0.5,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed44_04-28_11-29/metrics_20260428_112921_nicme_hybrid.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_hybrid_seed44_04-28_11-29,breakhis_balanced,timm_dinov3_vit_lora,nicme_hybrid,44,calibrated_threshold,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.06476543433428902,0.04929078014184397,0.4929078014184397,,0.9078014184397163,0.09219858156028368,0.9343065693430657,0.06382978723404255,0.9219858156028369,0.9219858156028369,0.9219701162147205,0.9742216186308537,0.9788546035475885,0.4305888470248823,0.25709741563649563,0.2505809406759724,0.5,0.5137046112363018,"[[264,18],[26,256]]",0.9219858156028369,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed42_04-28_10-45/metrics_20260428_104544_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed42_04-28_10-45,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,42,argmax,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.12255402645742162,0.07251773049645391,0.725177304964539,,0.8581560283687943,0.14184397163120568,0.9641434262948207,0.031914893617021274,0.9131205673758865,0.9131205673758865,0.9128573005187066,0.9688898948745034,0.9753105080184407,0.4103374394384657,0.23631422010574513,0.23461219309069586,,,"[[273,9],[40,242]]",0.9131205673758865,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed42_04-28_10-45/metrics_20260428_104544_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed42_04-28_10-45,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,42,calibrated_cost_min,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.16687654041547204,0.04929078014184397,0.4929078014184397,,1.0,0.0,0.5035714285714286,0.9858156028368794,0.5070921985815603,0.5070921985815603,0.34890287859409,0.9688898948745034,0.9753105080184407,0.27873945683650597,0.15029943310428362,0.1057685909500912,0.5,,"[[4,278],[0,282]]",0.5070921985815603,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed42_04-28_10-45/metrics_20260428_104544_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed42_04-28_10-45,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,42,calibrated_threshold,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.064056214476133,0.048581560283687944,0.4858156028368794,,0.9078014184397163,0.09219858156028368,0.9481481481481482,0.04964539007092199,0.9290780141843972,0.9290780141843972,0.9290458937198068,0.9688898948745034,0.9753105080184407,0.27873945683650597,0.15029943310428362,0.1057685909500912,0.5,0.42566674178906205,"[[268,14],[26,256]]",0.9290780141843972,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed43_04-28_11-04/metrics_20260428_110451_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed43_04-28_11-04,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,43,argmax,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.09468923092399772,0.061879432624113474,0.6187943262411347,,0.8794326241134752,0.12056737588652482,0.9649805447470817,0.031914893617021274,0.9237588652482269,0.9237588652482269,0.9236087705648705,0.9730018610733866,0.9783621005887924,0.40681949247830934,0.23272793325442334,0.2347434346980237,,,"[[273,9],[34,248]]",0.9237588652482269,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed43_04-28_11-04/metrics_20260428_110451_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed43_04-28_11-04,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,43,calibrated_cost_min,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.16827297419646897,0.04946808510638298,0.4946808510638298,,1.0,0.0,0.5026737967914439,0.9893617021276596,0.5053191489361702,0.5053191489361702,0.3450458887432103,0.9730018610733866,0.9783621005887924,0.27078773038918086,0.14306030926333943,0.11376128310709463,0.5,,"[[3,279],[0,282]]",0.5053191489361702,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed43_04-28_11-04/metrics_20260428_110451_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed43_04-28_11-04,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,43,calibrated_threshold,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.05753692470197675,0.04539007092198581,0.45390070921985815,,0.9148936170212766,0.0851063829787234,0.9416058394160584,0.05673758865248227,0.9290780141843972,0.9290780141843972,0.9290637420133823,0.9730018610733866,0.9783621005887924,0.27078773038918086,0.14306030926333943,0.11376128310709463,0.5,0.4063768241235064,"[[266,16],[24,258]]",0.9290780141843972,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed44_04-28_11-25/metrics_20260428_112552_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed44_04-28_11-25,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,44,argmax,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.0860284492731754,0.05815602836879432,0.5815602836879432,,0.8865248226950354,0.11347517730496454,0.9689922480620154,0.028368794326241134,0.9290780141843972,0.9290780141843971,0.9289493575207861,0.9743473668326543,0.9791182818424308,0.411932336899374,0.23672475775541224,0.24415813999395847,,,"[[274,8],[32,250]]",0.9290780141843972,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed44_04-28_11-25/metrics_20260428_112552_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed44_04-28_11-25,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,44,calibrated_cost_min,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.1725,0.05,0.5,,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.9743473668326543,0.9791182818424308,0.27494810461129143,0.14510543345768642,0.11961082678767461,0.5,,"[[0,282],[0,282]]",0.5,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed44_04-28_11-25/metrics_20260428_112552_nicme_logit_adjustment.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_breakhis_balanced_timm_dinov3_vit_lora_nicme_logit_adjustment_seed44_04-28_11-25,breakhis_balanced,timm_dinov3_vit_lora,nicme_logit_adjustment,44,calibrated_threshold,malignant,0.97,0.85,accuracy,"[[0.0,1.0],[10.0,0.0]]",0.06145549016649059,0.04769503546099291,0.4769503546099291,,0.9113475177304965,0.08865248226950355,0.9311594202898551,0.0673758865248227,0.9219858156028369,0.9219858156028369,0.9219769854744388,0.9743473668326543,0.9791182818424308,0.27494810461129143,0.14510543345768642,0.11961082678767461,0.5,0.39352439451838084,"[[263,19],[25,257]]",0.9219858156028369,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42_04-28_08-35/metrics_20260428_083516_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42_04-28_08-35,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,42,argmax,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.22101111111111102,0.12033333333333333,1.2033333333333334,,0.8,0.2,0.6629834254143646,0.4066666666666667,0.6966666666666667,0.6966666666666668,0.6933927829378138,0.795911111111111,0.805257028367251,0.6835140980142878,0.4903699531789686,0.18835718015829717,,,"[[120,30],[61,89]]",0.6966666666666667,False,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42_04-28_08-35/metrics_20260428_083516_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42_04-28_08-35,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,42,calibrated_cost_min,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.14,0.05,0.5,,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.795911111111111,0.805257028367251,0.674287317057667,0.48116354921731175,0.1800598426802717,0.5,,"[[150,0],[150,0]]",0.5,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42_04-28_08-35/metrics_20260428_083516_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed42_04-28_08-35,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,42,calibrated_threshold,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.07717777777777779,0.05566666666666666,0.5566666666666666,,0.9533333333333334,0.04666666666666667,0.5958333333333333,0.6466666666666666,0.6533333333333333,0.6533333333333333,0.6190476190476191,0.795911111111111,0.805257028367251,0.674287317057667,0.48116354921731175,0.1800598426802717,0.5,0.48802412387234817,"[[143,7],[97,53]]",0.6533333333333333,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed43_04-28_08-43/metrics_20260428_084357_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed43_04-28_08-43,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,43,argmax,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.22101111111111102,0.12033333333333333,1.2033333333333334,,0.8,0.2,0.6629834254143646,0.4066666666666667,0.6966666666666667,0.6966666666666668,0.6933927829378138,0.795911111111111,0.8053063509545402,0.6835274612653199,0.49038329372295836,0.18837514460086824,,,"[[120,30],[61,89]]",0.6966666666666667,False,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed43_04-28_08-43/metrics_20260428_084357_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed43_04-28_08-43,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,43,calibrated_cost_min,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.14,0.05,0.5,,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.795911111111111,0.8053063509545402,0.6743123052320312,0.48118839099776,0.180095685585127,0.5,,"[[150,0],[150,0]]",0.5,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed43_04-28_08-43/metrics_20260428_084357_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed43_04-28_08-43,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,43,calibrated_threshold,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.07717777777777779,0.05566666666666666,0.5566666666666666,,0.9533333333333334,0.04666666666666667,0.5958333333333333,0.6466666666666666,0.6533333333333333,0.6533333333333333,0.6190476190476191,0.795911111111111,0.8053063509545402,0.6743123052320312,0.48118839099776,0.180095685585127,0.5,0.48795866554344197,"[[143,7],[97,53]]",0.6533333333333333,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed44_04-28_08-55/metrics_20260428_085521_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed44_04-28_08-55,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,44,argmax,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.0537111111111111,0.04833333333333333,0.48333333333333334,,0.9133333333333333,0.08666666666666667,0.9013157894736842,0.1,0.9066666666666666,0.9066666666666667,0.9066625183341481,0.9738666666666667,0.9756511130447765,0.22153724514179307,0.13112707010989133,0.03693904380003617,,,"[[137,13],[15,135]]",0.9066666666666666,False,True,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed44_04-28_08-55/metrics_20260428_085521_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed44_04-28_08-55,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,44,calibrated_cost_min,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.023,0.023,0.23,,0.9933333333333333,0.006666666666666667,0.7163461538461539,0.3933333333333333,0.8,0.8,0.7922341751696754,0.9738666666666667,0.9756511130447765,0.22460603916945387,0.1314561260631383,0.04558766891996655,1.05,,"[[149,1],[59,91]]",0.8,True,True,True
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed44_04-28_08-55/metrics_20260428_085521_ce_calibrated_cost_min.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_calibrated_cost_min_seed44_04-28_08-55,spider_balanced,timm_dinov3_vit_lora,ce_calibrated_cost_min,44,calibrated_threshold,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.02287777777777778,0.022333333333333334,0.22333333333333333,,1.0,0.0,0.6912442396313364,0.44666666666666666,0.7766666666666666,0.7766666666666666,0.7649425220147117,0.9738666666666667,0.9756511130447765,0.22460603916945387,0.1314561260631383,0.04558766891996655,1.05,0.08050723883152797,"[[150,0],[67,83]]",0.7766666666666666,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_seed42_04-28_08-34/metrics_20260428_083425_ce.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_seed42_04-28_08-34,spider_balanced,timm_dinov3_vit_lora,ce,42,argmax,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.22101111111111102,0.12033333333333333,1.2033333333333334,,0.8,0.2,0.6629834254143646,0.4066666666666667,0.6966666666666667,0.6966666666666668,0.6933927829378138,0.795911111111111,0.805257028367251,0.6835140980142878,0.4903699531789686,0.18835718015829717,,,"[[120,30],[61,89]]",0.6966666666666667,False,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_seed42_04-28_08-34/metrics_20260428_083425_ce.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_seed42_04-28_08-34,spider_balanced,timm_dinov3_vit_lora,ce,42,calibrated_cost_min,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.14,0.05,0.5,,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.795911111111111,0.805257028367251,0.674287317057667,0.48116354921731175,0.1800598426802717,0.5,,"[[150,0],[150,0]]",0.5,True,False,False
results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_seed42_04-28_08-34/metrics_20260428_083425_ce.json,results/timm_dinov3_vit_lora_test/stop3a_balanced_primary_spider_balanced_timm_dinov3_vit_lora_ce_seed42_04-28_08-34,spider_balanced,timm_dinov3_vit_lora,ce,42,calibrated_threshold,black_widow,0.95,0.8,accuracy,"[[0.0,10.0],[1.0,0.0]]",0.07717777777777779,0.05566666666666666,0.5566666666666666,,0.9533333333333334,0.04666666666666667,0.5958333333333333,0.6466666666666666,0.6533333333333333,0.6533333333333333,0.6190476190476191,0.795911111111111,0.805257028367251,0.674287317057667,0.48116354921731175,0.1800598426802717,0.5,0.48802412387234817,"[[143,7],[97,53]]",0.6533333333333333,True,False,False
